Batt_name,cycle,dateTime,amb_temp,sense_current_real,sense_current_img,battery_current_real,battery_current_img,current_ratio_real,current_ratio_img,battery_impedance_real,battery_impedance_img,re,rct
'B0051_2', 1, '2010-08-23 18:25:01', 24, 882.3680419921875, -27.876527786254883, 281.5885009765625, -41.53574752807617, 3.081101936014133, 0.35548093757076554, 0.27303883878961294, -0.0004402230103559461, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 877.6500244140625, -28.253660202026367, 284.5027770996094, -38.827903747558594, 3.041753964135623, 0.31581860415277385, 0.256221752208773, -0.00935047487046971, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 872.8355712890625, -28.985843658447266, 288.4642028808594, -37.761573791503906, 2.987756850060976, 0.2906307135129258, 0.2418478881651803, -0.014962301922858452, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 870.11279296875, -30.104217529296875, 291.2394104003906, -39.21163558959961, 2.948096644556688, 0.29355736458346665, 0.23033833468527987, -0.017705742554448223, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 870.0331420898438, -30.68616485595703, 292.5230712890625, -37.45473098754883, 2.939478603797449, 0.27146992250214774, 0.2218477848643774, -0.018039500483737196, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 864.7560424804688, 9.385671615600586, 299.64788818359375, -19.875640869140625, 2.8711974249046777, 0.221768826405651, 0.21630425201400028, -0.016366745123328866, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 860.5791015625, 8.940975189208984, 302.0067443847656, -21.270904541015625, 2.833395401376042, 0.2291665983811805, 0.21345635496188847, -0.013009435660696188, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 858.7193603515625, 8.757917404174805, 306.307373046875, -19.79317283630371, 2.7899591377052206, 0.2088753534940475, 0.2129193064842179, -0.008226355575054108, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 855.4459228515625, 8.619972229003906, 309.584228515625, -19.793689727783203, 2.75018638995936, 0.2036806223229461, 0.21421852781383402, -0.002256844174078197, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 852.5736694335938, 6.220781326293945, 312.2315368652344, -16.08475112915039, 2.722330524807645, 0.16016572448509298, 0.216832968380503, 0.004627829136328803, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 849.909423828125, 5.445135116577148, 316.07061767578125, -16.41299057006836, 2.6808622107739124, 0.1564400438903903, 0.2202389845436638, 0.012081347884113025, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 846.754150390625, -5.945501327514648, 318.6177062988281, -19.554080963134766, 2.6487553549358456, 0.14389807731349633, 0.22395200338015578, 0.019659351325114403, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 844.0567626953125, -7.67329216003418, 319.6510925292969, -17.773441314697266, 2.6337485944750285, 0.12243813594332419, 0.22755980195947315, 0.02682286526345597, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 843.6680908203125, -9.13216781616211, 318.84039306640625, -17.718368530273438, 2.6394919403865362, 0.1180381279622077, 0.2307403126361936, 0.03296833541134823, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 841.5426025390625, -9.542417526245117, 322.48388671875, -15.765170097351074, 2.604786184395045, 0.09774900711695016, 0.23325945866499337, 0.03747912855736922, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 840.4990844726562, -12.993167877197266, 324.0592956542969, -12.81710433959961, 2.5911906351918628, 0.06239102883016508, 0.23495013916532406, 0.03979010188973709, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 839.6135864257812, -32.20491027832031, 323.1037292480469, -23.26168441772461, 2.592327731924196, 0.08695968751089854, 0.23568036321943647, 0.039455922343368685, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 838.4860229492188, -34.9243049621582, 324.5184631347656, -19.295700073242188, 2.581059071413094, 0.045849584665914364, 0.23532433575127812, 0.03621436241539417, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 837.7789306640625, -38.04064178466797, 325.50885009765625, -15.964971542358398, 2.5732932796900494, 0.009345098281700114, 0.23375280175187768, 0.03003622795457556, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 837.233154296875, -43.226783752441406, 327.3946533203125, -10.669363021850586, 2.558844923826684, -0.048643245031658684, 0.23085656735301452, 0.021152728493345114, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 839.8006591796875, -55.43919372558594, 324.5975341796875, 1.012521743774414, 2.58664798372159, -0.17886220608334932, 0.22660926044324523, 0.010049469799630208, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 839.2579956054688, -64.18876647949219, 325.2669372558594, 11.596113204956055, 2.569911248570916, -0.28896188784990734, 0.2211630979570792, -0.0025834195852695307, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 848.2684936523438, -79.09400939941406, 316.8069763183594, 26.12627410888672, 2.6390197329896434, -0.46729325232249735, 0.2149581737260127, -0.01594890000078619, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 861.304443359375, -92.97855377197266, 303.1708679199219, 42.093570709228516, 2.745478392546219, -0.6878812072219294, 0.20881791473524852, -0.02927568620646678, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 879.544189453125, -102.96917724609375, 284.1559143066406, 52.72475051879883, 2.927269352677621, -0.9055195074689806, 0.20400854512480981, -0.041946715731298066, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 898.3863525390625, -107.23563385009766, 262.64508056640625, 66.35078430175781, 3.1183758091105944, -1.1960715725371736, 0.20226278132488443, -0.053552267541223136, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 913.16162109375, -94.22816467285156, 240.27694702148438, 75.60472106933594, 3.3457943790999574, -1.4449410139584145, 0.20580018575497933, -0.06376496951056758, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 920.1488037109375, -53.195030212402344, 225.1981658935547, 87.31896209716797, 3.472317493890124, -1.582580339571618, 0.21739051322682792, -0.07189985157535206, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 921.9052734375, 13.656238555908203, 206.38893127441406, 104.2934341430664, 3.5848646417529273, -1.745353317381195, 0.24044229593554525, -0.07596783931409334, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 920.3988647460938, 140.75640869140625, 171.66995239257812, 128.3656768798828, 3.831981728038781, -2.0454279547806054, 0.27884473852643704, -0.07094186030963835, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 880.3236694335938, 303.8523254394531, 133.6771697998047, 142.91629028320312, 4.206974509608143, -2.2247094641150515, 0.3356433046843214, -0.04592611411212854, 0.0713694865779506, 0.21835138725756187
'B0051_2', 1, '2010-08-23 18:25:01', 24, 798.0726928710938, 462.93878173828125, 93.05973815917969, 147.14584350585938, 4.697409837664417, -2.4528926862777194, 0.40830276249284375, 0.0195342854053539, 0.0713694865779506, 0.21835138725756187
'B0051_2', 2, '2010-08-23 22:01:52', 24, 899.1439208984375, -53.095890045166016, 256.52020263671875, -65.50992584228516, 3.3401765961654717, 0.6460264313156643, 0.01713455511865471, -0.0462829712877422, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 895.2548217773438, -61.59852600097656, 262.27734375, -56.57902908325195, 3.3100192151612458, 0.4791841553784775, 0.0803577571995151, -0.10163607964377333, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 895.446044921875, -65.68749237060547, 263.59283447265625, -53.635589599609375, 3.310711803718048, 0.4244595170427692, 0.15333168360551777, -0.11622982125586082, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 897.2227172851562, -69.2851791381836, 261.9704284667969, -48.979068756103516, 3.357002509560918, 0.3631618963591181, 0.21658957773217352, -0.10412853395059418, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 894.6661376953125, -66.638427734375, 261.5273742675781, -46.53904724121094, 3.3598744572843278, 0.34308809396723206, 0.26383314606605546, -0.07945884235567653, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 894.7093505859375, -68.83988189697266, 263.78790283203125, -43.21267318725586, 3.3447669691730937, 0.286959482283889, 0.29551599784352245, -0.05215821332246371, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 892.353515625, -70.39846801757812, 266.77587890625, -41.593048095703125, 3.3057424554809898, 0.25151238260498693, 0.3145491689221026, -0.027833799898952523, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 889.9998779296875, -70.93568420410156, 268.4574890136719, -40.23644256591797, 3.281131757049173, 0.22754211668315963, 0.3241347661320743, -0.008910512743861508, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 891.1668701171875, -69.98516845703125, 269.41644287109375, -39.94916534423828, 3.2742932565205303, 0.2257475957483861, 0.3269490322798655, 0.004156774317114222, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 888.6851806640625, -68.66279602050781, 270.8889465332031, -40.98725509643555, 3.2446945461502974, 0.23747121422203477, 0.324997206308147, 0.011970856776689735, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 887.5331420898438, -58.7572021484375, 274.5672302246094, -36.83422088623047, 3.2035343038600614, 0.2157667831230162, 0.3197271891351623, 0.015597349043083497, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 887.9066772460938, -59.523658752441406, 273.7101135253906, -36.08652877807617, 3.2167248024693107, 0.20663019233950333, 0.31219663777203377, 0.016209560401143616, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 882.2333984375, -57.11772155761719, 277.3234558105469, -39.238609313964844, 3.147375800669545, 0.23936283231098354, 0.30321147644310176, 0.014893466654933525, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 880.337890625, -55.227256774902344, 278.7842712402344, -43.305419921875, 3.1134215997102332, 0.2855282065959576, 0.2934160172489784, 0.012554326703409677, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 877.0934448242188, -55.97908020019531, 284.7781066894531, -39.865562438964844, 3.0477113575284367, 0.23007262735525252, 0.28334119367991456, 0.009886237529609827, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 876.4887084960938, -34.461456298828125, 286.9945068359375, -32.38680648803711, 3.029003078347505, 0.22174041222210747, 0.27342508353766826, 0.007379247619066685, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 874.5307006835938, -36.41719055175781, 288.79400634765625, -32.30181884765625, 3.004729795525685, 0.2099802823347626, 0.26401905242013274, 0.0053468377476428375, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 871.4017944335938, -34.46390914916992, 290.27886962890625, -33.15812301635742, 2.9766690081425167, 0.22129357222562887, 0.25538899314958213, 0.003961826613496735, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 866.7918701171875, -33.474639892578125, 295.929443359375, -34.56434631347656, 2.9026627467364734, 0.2259119598169262, 0.2477170469105898, 0.0032925740687739942, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 865.8216552734375, -34.45427322387695, 295.6160583496094, -34.78839111328125, 2.9023932975747617, 0.22500577386785875, 0.24110604824873164, 0.0033344348214722945, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 862.7906494140625, -35.89922332763672, 301.12225341796875, -33.348548889160156, 2.843576964371502, 0.19570105304372512, 0.23558700731325613, 0.00403395653376229, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 858.1290283203125, 5.442487716674805, 306.0489196777344, -16.51447296142578, 2.7947977642400526, 0.16859102094266978, 0.23112903213383296, 0.005305314794798932, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 859.4771118164062, 6.927358627319336, 305.9222106933594, -17.655620574951172, 2.798833818935628, 0.1841726576801682, 0.22765083667042119, 0.007039907314445351, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 854.0492553710938, 6.816402435302734, 309.4981994628906, -18.143875122070312, 2.7487266501175083, 0.18316408825033753, 0.22503302884318183, 0.009110905624583124, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 851.44384765625, 4.910560607910156, 312.6181640625, -16.759199142456055, 2.7149457712717915, 0.16125383373291355, 0.22313048795734156, 0.011374941773010811, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 849.021728515625, -0.21659469604492188, 315.12506103515625, -11.647932052612305, 2.6905867887436967, 0.09876452637140719, 0.2217842164020001, 0.013673072792946694, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 846.7371215820312, 5.521478652954102, 317.4319763183594, -15.794073104858398, 2.6600093897112096, 0.1497450318804366, 0.22083208919996072, 0.015832812801787645, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 843.3626098632812, -2.5119762420654297, 320.71392822265625, -23.184913635253906, 2.6165333887988136, 0.18132085726136926, 0.22011799250208153, 0.01767245435458787, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 843.677001953125, -6.633869171142578, 320.684326171875, -18.817489624023438, 2.6230465578360045, 0.13323158859771542, 0.21949901404741104, 0.01900822303227578, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 839.0248413085938, -6.815080642700195, 323.4537658691406, -18.90571403503418, 2.586351659077512, 0.13010126533781163, 0.21885066637716016, 0.019664122247735717, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 839.1890258789062, -9.85220718383789, 327.4513854980469, -17.129552841186523, 2.5573653172375033, 0.10369269655205715, 0.2180705682246679, 0.019483709979666492, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 837.3837280273438, -13.233194351196289, 327.333740234375, -12.502708435058594, 2.5560107499574056, 0.057201139115662464, 0.21708149748111416, 0.018342556439316184, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 835.8130493164062, -30.786727905273438, 327.7968444824219, -23.389297485351562, 2.543541465932087, 0.08756923866385376, 0.21583512913678693, 0.016159781801291052, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 834.5222778320312, -34.21593475341797, 327.75238037109375, -20.121845245361328, 2.5430216277460986, 0.0517291525892185, 0.21431793728885062, 0.012906872320483707, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 833.81787109375, -38.00776290893555, 330.08013916015625, -16.172203063964844, 2.52568609219972, 0.008598352682386264, 0.2125605532395014, 0.008611945329918047, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 833.0294799804688, -42.36595916748047, 331.2504577636719, -11.850194931030273, 2.5161577588807567, -0.03788371896069114, 0.21065128911658812, 0.003357855809298457, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 832.5169677734375, -50.824951171875, 332.6677551269531, -2.214165687561035, 2.5034537960069456, -0.13611745947268458, 0.20875363815662354, -0.0027268401502038354, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 834.7609252929688, -63.96531677246094, 330.31744384765625, 11.29458236694336, 2.517582660525083, -0.2797320069477327, 0.20712658579547638, -0.009483817142119804, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 842.639404296875, -78.52090454101562, 321.21697998046875, 26.76337432861328, 2.584959777038941, -0.459823607977693, 0.2061459031335023, -0.01674550612679746, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 856.365478515625, -93.901611328125, 307.8339538574219, 41.94743347167969, 2.690383967327646, -0.6716488263235495, 0.20632472155085627, -0.024354908643433943, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 874.735595703125, -105.8464584350586, 287.9063415527344, 56.650917053222656, 2.855370197367477, -0.9294890734226899, 0.20833297192027134, -0.03217544886667395, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 895.37060546875, -110.60725402832031, 265.8564758300781, 69.3576889038086, 3.0516378059712537, -1.212164565921459, 0.21301763538652976, -0.04007682210430061, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 910.91845703125, -97.45755004882812, 244.1016082763672, 78.99456024169922, 3.2610048599290793, -1.454554918388651, 0.22142817267898168, -0.0478771150648474, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 916.2079467773438, -60.855777740478516, 227.5917510986328, 95.79322814941406, 3.3242143152120893, -1.6665498473657858, 0.2348513428562969, -0.05521433597190192, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 921.985595703125, 12.48531723022461, 207.80270385742188, 107.11714935302734, 3.5298654113577284, -1.7594756778772678, 0.2548517229408582, -0.06131062070649333, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 918.0618896484375, 136.0861358642578, 171.83187866210938, 132.3461151123047, 3.7363193254535987, -2.0857667067896855, 0.28328944475039297, -0.06457857585371965, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 880.1487426757812, 304.7868957519531, 133.01046752929688, 145.33633422851562, 4.157360732066887, -2.251166232810016, 0.32222951663235666, -0.06200399642837097, 0.0638844452297328, 0.16505526574215693
'B0051_2', 2, '2010-08-23 22:01:52', 24, 796.351806640625, 461.62054443359375, 92.49983978271484, 148.08282470703125, 4.658739853437667, -2.467667113530835, 0.3735431615159001, -0.04823886183493416, 0.0638844452297328, 0.16505526574215693
'B0051_2', 3, '2010-08-26 12:25:47', 24, 959.3130493164062, -49.423255920410156, 197.72134399414062, -67.06288146972656, 4.427299746851109, 1.2516818732577006, 0.7681789428312349, -0.18931330623465575, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 944.98193359375, -50.58405685424805, 212.4188995361328, -67.67461395263672, 4.107616361907107, 1.070513476907778, -0.4145717047026712, 0.12392563038858266, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 944.3312377929688, -50.47954177856445, 212.5023651123047, -68.86358642578125, 4.091203991843048, 1.0882487720878073, 0.08210139867863958, -0.12849005701583496, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 937.1141357421875, -48.912567138671875, 221.10086059570312, -69.275146484375, 3.9226337545244423, 1.0078136295363347, -0.03963709830591739, -0.04601784004352193, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 930.0359497070312, -41.464561462402344, 229.341064453125, -70.24858856201172, 3.7580399593930935, 0.970312237693855, 0.1348224032464017, -0.17028988630000513, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 921.88232421875, -41.66041564941406, 236.674560546875, -70.74047088623047, 3.6240014963236686, 0.9071661787258402, 0.32524536780141294, 0.02506901995371511, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 913.5767211914062, -40.96564483642578, 245.2144317626953, -71.8268814086914, 3.476295726973592, 0.8511971933545908, 0.2969911117956334, 0.26216662260365664, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 905.0615234375, -42.68189239501953, 253.10389709472656, -68.6243667602539, 3.373573157882005, 0.7460471033891376, 0.19661994603325172, 0.38750591423384156, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 895.7999877929688, -45.33710861206055, 263.8031005859375, -65.22471618652344, 3.2401323614718036, 0.6292557013280106, 0.1337608025559588, 0.42761598454106475, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 889.58154296875, -47.05933380126953, 269.10211181640625, -63.6196403503418, 3.1699107440023258, 0.57453747438565, 0.13016946531922158, 0.4230165492103208, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 884.3583374023438, -40.773468017578125, 276.2722473144531, -55.4750862121582, 3.1054616187062742, 0.47598803096217224, 0.16951165664611914, 0.38789687882384316, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 881.1878662109375, -44.078792572021484, 278.93377685546875, -53.97242736816406, 3.074592330399628, 0.4368937316986588, 0.22476588702379965, 0.3244275910745019, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 874.6307373046875, -47.358863830566406, 285.7730407714844, -49.50880432128906, 2.999268979165109, 0.3538869758071409, 0.2703593406628077, 0.23842252425233088, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 871.2006225585938, -50.078033447265625, 287.676025390625, -45.047279357910156, 2.9825344495847683, 0.29295812531938836, 0.29033239695318314, 0.14350476229859047, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 868.4456787109375, -51.13671875, 292.39971923828125, -44.948097229003906, 2.9277632465877867, 0.275173548492922, 0.2819482168378209, 0.05596479525818865, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 869.1500244140625, -32.8386344909668, 293.6383972167969, -35.57234573364258, 2.930474232426218, 0.24317394709013526, 0.2529869033566406, -0.012452267954015871, 0.08640994631573766, 0.08640994631573766
'B0051_2', 3, '2010-08-26 12:25:47', 24, 865.8723754882812, -32.90130615234375, 295.99615478515625, -34.47104263305664, 2.89891110943413, 0.2264461250824431, 0.21529260208468654, -0.05797841023978393, 0.08640994631573766, 0.08640994631573766
