,Batt_name,cycle,dateTime,amb_temp,voltage_battery,current_battery,temp_battery,voltage_load,current_load,time,Capacity,H
82,B0006_11,83,2008-05-06 21:21:49,24,3.5179169265872945,-0.0031973699811009533,34.854516068350875,0.0,0.0006,3086.531,1.47321484,1311.907
83,B0006_11,84,2008-05-07 02:17:25,24,3.5191016758451497,-0.002832656974994741,34.71454754205853,0.0,0.0006,3085.625,1.46751649,1283.25
84,B0006_11,85,2008-05-07 07:04:02,24,3.521493643197122,-0.0023048413012049227,34.408441964409874,0.0,0.0006,3067.203,1.45162927,1255.0620000000001
85,B0006_11,86,2008-05-07 12:01:49,24,3.531199617131715,-0.003266350518668096,34.22991790059867,0.0,0.0006,3058.157,1.45192377,1236.656
86,B0006_11,87,2008-05-07 16:59:29,24,3.540682828822266,-0.0025904387374867787,34.45467967969768,0.0,0.0008,3058.812,1.44714847,1236.844
87,B0006_11,88,2008-05-07 21:56:09,24,3.5356541187739614,-0.005834401131425425,34.803102905585625,0.0,0.0006,3058.578,1.44685381,1236.625
88,B0006_11,89,2008-05-08 02:53:49,24,3.5426480867538017,-0.0008107827825872327,34.81930482334886,0.0,0.0006,3049.328,1.44167419,1226.9060000000002
89,B0006_11,90,2008-05-09 12:25:07,24,3.5029468518556204,-0.004082848523023056,36.552436779815885,0.0,0.0006,3177.219,1.59358666,1395.875
90,B0006_11,91,2008-05-09 20:28:09,24,3.459144575143091,-0.00124371340722759,36.57029301599151,0.0,0.0006,3082.937,1.54639024,1432.8899999999999
91,B0006_11,92,2008-05-10 01:21:56,24,3.4885908514844224,0.00025707459183652856,35.95639890638621,0.0,0.0006,3074.2659999999996,1.51470559,1376.922
92,B0006_11,93,2008-05-10 06:18:12,24,3.5006625708235912,-0.0044565194706676844,35.572035216021405,0.0,0.0006,3066.0,1.49897861,1330.125
93,B0006_11,94,2008-05-10 11:16:04,24,3.519098513063688,-0.0005216459352215929,35.12626059216553,0.0,0.0006,3056.437,1.48311107,1302.234
94,B0006_11,95,2008-05-10 16:11:56,24,3.5212860952811007,0.002124212914898989,35.05245406960759,0.0,0.0006,3048.219,1.47296648,1273.9540000000002
95,B0006_11,96,2008-05-10 21:07:54,24,3.5315851155806786,-0.001277149325655288,34.99131293908511,0.0,0.0008,3039.218,1.46276044,1255.469
96,B0006_11,97,2008-05-11 02:05:21,24,3.532926287846672,-0.0028830904415017193,34.943599685891925,0.0,0.0008,3039.047,1.45183647,1236.453
97,B0006_11,98,2008-05-11 06:55:27,24,3.539045488750217,-0.004743717288306032,34.849835601441306,0.0,0.0006,3030.375,1.44686706,1227.4379999999999
98,B0006_11,99,2008-05-11 11:52:47,24,3.545547133777292,-0.005003296611138284,34.86099755076984,0.0,0.0008,3021.0,1.4413804,1207.937
99,B0006_11,100,2008-05-11 16:49:58,24,3.5484565862450688,-0.004076598785281695,34.837662550361905,0.0,0.0008,3021.75,1.43121074,1199.078
100,B0006_11,101,2008-05-11 21:47:12,24,3.549925959367978,-0.003369633278137025,34.87870780639173,0.0,0.0006,3012.265,1.42602472,1180.4679999999998
101,B0006_11,102,2008-05-12 02:36:58,24,3.5622369118183483,-0.003086654235800159,34.66799385095821,0.0,0.0006,3002.6409999999996,1.42048765,1171.1399999999999
102,B0006_11,103,2008-05-12 12:56:34,24,3.558769894565424,-0.0034861971592438762,35.2557669851797,0.0,0.0006,3012.0,1.42070062,1180.375
103,B0006_11,104,2008-05-12 18:59:59,24,3.5413834963307256,-0.0016814999715928005,35.871264189838314,0.0,0.0006,3020.11,1.4522558,1236.984
104,B0006_11,105,2008-05-12 23:53:17,24,3.5573203480565936,-0.003624230046266575,35.5586741930245,0.0,0.0006,3002.172000000006,1.43155763,1199.1090000000033
105,B0006_11,106,2008-05-13 04:35:25,24,3.5560021159887576,-0.0001220877718859728,35.37917332729928,0.0,0.0006,2992.703,1.41501575,1170.594
106,B0006_11,107,2008-05-13 09:24:04,24,3.5654509272008412,-0.003002244139122215,35.25835879194265,0.0,0.0008,2964.468,1.40973115,1142.797
107,B0006_11,108,2008-05-13 14:20:24,24,3.5778109276715733,-0.002660121308516546,34.977743574858515,0.0,0.0008,2983.375,1.40491732,1142.203
108,B0006_11,109,2008-05-13 19:04:20,24,3.5823842742694407,-0.004289379361839791,35.09536674698793,0.0,0.0006,2975.297,1.3951643,1133.859
109,B0006_11,110,2008-05-13 23:59:26,24,3.5836702091707866,-0.0025169601571893127,35.23466125554352,0.0,0.0008,2974.985000000001,1.39453438,1124.4069999999917
110,B0006_11,111,2008-05-14 04:55:57,24,3.5856253738844623,-0.0006328574526033285,35.0345809347327,0.0,0.0006,2966.25,1.38931712,1105.4379999999999
111,B0006_11,112,2008-05-14 09:52:22,24,3.5889842847237907,-0.0046533569917268525,34.959736236714605,0.0,0.0008,2956.3590000000004,1.38383795,1095.6879999999999
112,B0006_11,113,2008-05-14 14:35:22,24,3.5864700210588274,-0.004734773626631689,35.130364090229946,0.0,0.0008,2956.344,1.37368142,1086.359
113,B0006_11,114,2008-05-14 19:31:39,24,3.5923515752514272,-0.004164311052462543,35.31000839824853,0.0,0.0008,2956.406,1.37860599,1095.969
114,B0006_11,115,2008-05-15 00:27:55,24,3.5963124070242887,-0.00197131580435763,35.16961820965507,0.0,0.0006,2947.2659999999996,1.37376003,1077.531
115,B0006_11,116,2008-05-15 05:24:04,24,3.6002389127425705,-0.0032129390964392088,34.99384427968127,0.0,0.0008,2937.9840000000004,1.36825806,1058.625
116,B0006_11,117,2008-05-15 10:20:03,24,3.6042619870615136,-0.005286186125652595,34.87051338845891,0.0,0.0006,2929.125,1.3633024,1049.4379999999999
117,B0006_11,118,2008-05-15 15:10:59,24,3.6102087847682087,-0.00588001853136696,34.99150315814171,0.0,0.0008,2928.454,1.35809661,1058.625
118,B0006_11,119,2008-05-15 19:56:47,24,3.6043848473456417,-0.002697481794155657,35.370353548691504,0.0,0.0006,2929.375,1.35326909,1049.4689999999998
119,B0006_11,120,2008-05-16 16:54:59,24,3.5929395911706528,-0.0002897043696836975,35.35792668120537,0.0,0.0008,2946.031,1.38416057,1114.984
120,B0006_11,121,2008-05-16 21:37:39,24,3.5862615333641465,-0.002696693173890691,35.8874924214886,0.0,0.0006,2955.438,1.40514678,1133.422
121,B0006_11,122,2008-05-17 02:32:13,24,3.5993733218450874,-0.004809369279357301,35.41362624524575,0.0,0.0006,2937.625,1.37871902,1086.61
122,B0006_11,123,2008-05-17 07:25:19,24,3.613313370916122,-0.003695633181437169,34.86662650314206,0.0,0.0006,2929.078,1.36826578,1058.922
123,B0006_11,124,2008-05-17 12:21:15,24,3.612916400780757,0.002448164539924058,34.900465534838,-0.0,0.0006,2918.375,1.35731513,1039.547
124,B0006_11,125,2008-05-17 17:15:37,24,3.6230767623291897,-0.004482877775099519,34.624064867045256,0.0,0.0006,2919.812,1.35249346,1030.734
125,B0006_11,126,2008-05-17 22:10:51,24,3.6225410007004046,-0.00037257151055270735,34.74761764675118,0.0,0.0006,2900.422,1.34740992,1021.5000000000001
126,B0006_11,127,2008-05-18 03:05:19,24,3.6262759000790488,-0.0006780455442284406,34.606986338741144,0.0,0.0008,2901.375,1.33700751,1011.812
127,B0006_11,128,2008-05-18 08:00:50,24,3.6309395824903143,-0.0025625529319735227,34.3758393274177,0.0,0.0006,2901.187,1.3312353000000001,992.7189999999999
128,B0006_11,129,2008-05-18 12:44:48,24,3.63665215167077,-0.00375202512757255,34.21509258181516,0.0,0.0006,2891.64,1.32593038,983.2810000000001
129,B0006_11,130,2008-05-18 17:36:29,24,3.6336486748891437,0.0009710625802280873,34.40452574829636,0.0,0.0006,2882.906,1.32157874,983.875
130,B0006_11,131,2008-05-18 22:31:45,24,3.6408526421786505,-0.003630999262341847,34.27105538633811,0.0,0.0006,2883.265,1.32122507,974.4540000000001
131,B0006_11,132,2008-05-19 03:27:07,24,3.6463041446743727,-0.0016105886811120505,34.099498695535075,0.0,0.0008,2882.969,1.31564853,964.7660000000001
132,B0006_11,133,2008-05-19 15:34:33,24,3.643185525285694,-0.0051612468139402064,34.347474812989034,0.0,0.0006,2891.656,1.32090257,983.61
133,B0006_11,134,2008-05-19 20:59:48,24,3.63009179178362,-0.006681833318200413,34.64277824450123,0.0,0.0006,2901.25,1.34743288,1021.172
134,B0006_11,135,2008-05-20 01:16:42,24,3.6443831453068687,-0.003068345142732847,34.12594282508364,0.0,0.0006,2891.703,1.32601281,992.359
135,B0006_11,136,2008-05-20 06:12:06,24,3.6477248430882114,-0.00468703245478606,33.88737678207701,0.0,0.0006,2883.0159999999996,1.31011868,964.9850000000001
136,B0006_11,137,2008-05-20 11:07:23,24,3.6547588812996183,-0.0051591079110662715,33.56218507973103,0.0,0.0006,2873.453,1.3052162,955.297
137,B0006_11,138,2008-05-20 15:57:27,24,3.6498482167009336,-0.003632256560638578,33.97512946957805,-0.0,0.0006,2874.031,1.3004062,955.735
138,B0006_11,139,2008-05-20 20:50:39,24,3.654795053390779,-0.003771132033179804,33.9938311075272,0.0,0.0006,2874.2340000000004,1.30023574,955.594
139,B0006_11,140,2008-05-21 01:39:38,24,3.65519692144285,-0.0016085927490509671,33.80021082576708,0.0,0.0006,2864.9840000000004,1.28950667,937.0
140,B0006_11,141,2008-05-21 06:24:27,24,3.6609201852518987,-0.0036793388248434226,33.39907834598599,0.0,0.0006,2855.093,1.27925306,908.7339999999999
141,B0006_11,142,2008-05-21 11:18:06,24,3.6665506464743816,-0.003249394264921144,33.17152279184158,0.0,0.0006,2855.625,1.27920782,899.1410000000001
142,B0006_11,143,2008-05-21 16:10:21,24,3.664830420095059,-0.0012904707694538634,33.525893004486754,0.0,0.0006,2855.594,1.27403676,908.281
143,B0006_11,144,2008-05-21 21:02:09,24,3.6670708418070905,-0.002417411211403288,33.48434759874664,0.0,0.0006,2847.437,1.27412739,899.453
144,B0006_11,145,2008-05-22 01:42:59,24,3.6710638965547715,-0.0019144845855416184,33.05127195424509,0.0,0.0006,2847.36,1.26376394,890.015
145,B0006_11,146,2008-05-22 06:32:40,24,3.6755279905489777,-0.000216240567834002,32.79536153426087,0.0,0.0006,2837.328,1.25813737,871.078
146,B0006_11,147,2008-05-22 11:23:22,24,3.67291170661734,-0.00489984712722693,32.87846636576991,0.0,0.0008,2837.281,1.25325986,861.953
147,B0006_11,148,2008-05-22 16:17:58,24,3.67294260827938,-0.0015042475247667813,33.214326059104735,0.0,0.0006,2838.515,1.25323133,871.094
148,B0006_11,149,2008-05-22 20:59:50,24,3.6764268719270934,0.0018528412705641156,33.01008606676501,0.0,0.0006,2828.328,1.2480875,862.0160000000001
149,B0006_11,150,2008-05-23 12:13:16,24,3.678748349217624,-0.003839721422871184,32.832669483139746,0.0,0.0006,2838.265,1.25343543,871.203
150,B0006_11,151,2008-05-23 20:14:29,24,3.6660243812714266,-0.00583601993316971,33.95920158428766,0.0,0.0006,2864.547,1.28980488,936.828
151,B0006_11,152,2008-05-24 01:09:21,24,3.673517843188949,-0.0077447981233232455,33.66715541097441,0.0,0.0006,2846.39,1.2635402,899.188
152,B0006_11,153,2008-05-24 06:00:20,24,3.679265325617699,-0.0030678547998177143,33.290476668621174,0.0,0.0006,2837.969,1.24797617,871.25
153,B0006_11,154,2008-05-24 10:42:50,24,3.6810005302067896,-0.0010619899134000326,33.0677214501059,0.0,0.0006,2838.156,1.23212029,852.547
154,B0006_11,155,2008-05-24 15:31:10,24,3.6816210659707824,-0.005584674985657866,33.05886238959916,0.0,0.0006,2829.843,1.22711377,842.984
155,B0006_11,156,2008-05-24 20:21:13,24,3.6870580470143386,-0.0020995701539379295,32.806193089423736,0.0,0.0006,2829.625,1.22173976,834.172
156,B0006_11,157,2008-05-25 01:06:49,24,3.686609623032529,-0.0028067410403196155,32.85539211201931,0.0,0.0006,2819.437,1.21110268,824.266
157,B0006_11,158,2008-05-25 05:57:17,24,3.6886642285753455,-0.0032694873311616478,32.72492217663622,0.0,0.0006,2819.579,1.20561598,805.469
158,B0006_11,159,2008-05-25 10:51:37,24,3.689427929747468,-0.0038166754449602157,32.76928328797007,0.0,0.0006,2810.672,1.20089363,805.6869999999999
159,B0006_11,160,2008-05-25 15:37:08,24,3.691557712403205,-0.0020468242754553,32.59685985360409,0.0,0.0006,2811.485,1.1905903999999998,796.641
160,B0006_11,161,2008-05-25 20:23:04,24,3.6924946028305827,-0.002930439183863988,32.62058102581185,0.0,0.0006,2802.422,1.18517925,786.5310000000001
161,B0006_11,162,2008-05-26 01:13:02,24,3.693907128232746,-0.0013480330701835226,32.5455784721457,0.0,0.0006,2801.625,1.17967068,777.531
162,B0006_11,163,2008-05-26 06:01:08,24,3.6946262144743858,-0.0052291838766734605,32.43120345933949,0.0,0.0006,2802.031,1.17459528,768.203
163,B0006_11,164,2008-05-26 10:44:38,24,3.6963269652374176,-0.0007456920500808041,32.113473228514714,0.0,0.0006,2793.39,1.15381833,749.484
164,B0006_11,165,2008-05-26 15:30:43,24,3.6971696861624963,-0.001187802905123991,32.299362879069115,0.0,0.0006,2793.39,1.16440096,749.4379999999999
165,B0006_11,166,2008-05-26 20:21:04,24,3.6966744870459154,-0.0024571388608882225,32.416754062023976,0.0,0.0008,2792.485,1.15879749,749.125
166,B0006_11,167,2008-05-27 15:52:41,24,3.69305943579077,-0.0012447685738290848,32.371096995705706,0.0,0.0006,2802.0159999999996,1.17497488,805.625
167,B0006_11,168,2008-05-27 20:45:42,24,3.6918089829140865,-0.0031271288430358424,32.1923241277653,0.0,0.0006,2820.39,1.18567523,815.0
